,Chirsutav12,pval,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,X,Athaliana,Chir_length,Ath_length,TF,TF_family,Gene_code_name,Gene_functions
349,Chir07Ox-b30920.2,0,0.460480271,0.394,0.087,0,10,Chir07Ox-b30920.2,17688,AT4G33565,1474,1538,NA,NA,ATL83,"molecular_function, nucleus"
350,Chir07Ox-b31330.2,0,1.054647708,0.623,0.096,0,10,Chir07Ox-b31330.2,17723,AT4G33980,2809,2948,NA,NA,HUP41,"negative regulation of DNA-templated transcription, nucleus, photoperiodism, flowering, protein binding, regulation of circadian rhythm, regulation of photoperiodism, flowering, response to abscisic acid, response to absence of light, response to blue light, response to cold, response to red light"
351,Chir07Ox-b35040.2,0,0.644763296,0.432,0.054,0,10,Chir07Ox-b35040.2,18050,AT4G37610,1714,1872,NA,NA,AT4G37610.1,"calmodulin binding, cytoplasm, nucleus, regulation of DNA-templated transcription, response to auxin, response to cold, response to hydrogen peroxide, response to salicylic acid"
352,Chir07Ox-b36080.2,0,0.828530393,0.512,0.1,0,10,Chir07Ox-b36080.2,18145,AT4G39640,3546,3144,NA,NA,AT4G39640.1,"apoplast, extracellular region, glutathione catabolic process, glutathione gamma-glutamylcysteinyltransferase activity, glutathione hydrolase activity, hypoglycin A gamma-glutamyl transpeptidase activity, leukotriene C4 gamma-glutamyl transferase activity, plasma membrane, plasmodesma, response to oxidative stress"
353,Chir07Ox-b36890.2,0,1.480811351,0.55,0.092,0,10,Chir07Ox-b36890.2,18211,AT4G38810,3447,3877,NA,NA,SCS-B,"calcium ion binding, cellular response to oxygen-containing compound, cytoplasm, cytosol, hormone-mediated signaling pathway, jasmonic acid mediated signaling pathway, monocarboxylic acid metabolic process, nucleus, plasma membrane, protein binding, protein kinase inhibitor activity, response to light intensity, response to light stimulus, response to water deprivation, response to wounding"
354,Chir08Ox-b01810.2,0,0.54623448,0.465,0.097,0,10,Chir08Ox-b01810.2,18411,AT4G01895,176,422,NA,NA,NA,"defense response to bacterium, indole-containing compound biosynthetic process, jasmonic acid mediated signaling pathway, molecular_function, nucleus, regulation of systemic acquired resistance, response to fungus, response to inorganic substance, response to oxidative stress, response to wounding"
355,Chir08Ox-b05770.2,0,0.543917054,0.445,0.081,0,10,Chir08Ox-b05770.2,18688,AT4G12120,4497,4658,NA,NA,ATSEC1B,"intracellular protein transport, nucleus, plasma membrane, secretory granule, syntaxin binding, vesicle docking involved in exocytosis, vesicle-mediated transport"
356,Chir08Ox-b05810.2,0,0.742461586,0.404,0.036,0,10,Chir08Ox-b05810.2,18691,AT4G12090,1337,1322,NA,NA,F16J13.160,"cellular lipid metabolic process, lipid biosynthetic process, molecular_function, vesicle-mediated transport"
357,Chir08Ox-b08390.2,0,0.85638466,0.56,0.09,0,10,Chir08Ox-b08390.2,18850,AT4G10040,1288,1674,NA,NA,AT4G10040.1,"copper ion binding, cytosol, electron transfer activity, gibberellic acid homeostasis, heme binding, mitochondrial electron transport, cytochrome c to oxygen, mitochondrial electron transport, ubiquinol to cytochrome c, mitochondrial intermembrane space, mitochondrion"
358,Chir08Ox-b09780.2,0,1.857278892,0.644,0.079,0,10,Chir08Ox-b09780.2,18924,AT4G08555,495,589,NA,NA,NA,"cellular_component, molecular_function, response to inorganic substance"
359,Chir08Ox-b13980.21,0,0.969363905,0.362,0.054,0,10,Chir08Ox-b13980.2,NA,NA,NA,NA,NA,NA,NA,NA
360,Chir08Ox-b15700.2,0,0.555740177,0.318,0.018,0,10,Chir08Ox-b15700.2,19313,AT5G53830,1342,1154,NA,NA,MVQ3,"anatomical structure formation involved in morphogenesis, defense response to bacterium, immune system process, molecular_function, nucleus, phloem or xylem histogenesis, regulation of biological quality, response to fungus, response to nitrogen compound, signal transduction"
361,Chir08Ox-b17960.2,0,0.927129474,0.53,0.099,0,10,Chir08Ox-b17960.2,19487,AT5G55970,2467,2411,NA,NA,DDR1,"defense response to bacterium, endoplasmic reticulum membrane, mitochondrion, molecular_function, response to nitrogen compound"
362,Chir08Ox-b19230.2,0,1.174337406,0.672,0.084,0,10,Chir08Ox-b19230.2,19586,AT5G57050,2624,2509,NA,NA,ABI2,"cytoplasm, myosin phosphatase activity, negative regulation of abscisic acid-activated signaling pathway, negative regulation of protein kinase activity, nucleus, peptidyl-threonine dephosphorylation, photoinhibition, protein binding, protein dephosphorylation, protein serine/threonine phosphatase activity, protein serine/threonine phosphatase complex, regulation of stomatal opening, response to abscisic acid, response to heat, response to osmotic stress, response to water deprivation"
363,Chir08Ox-b23620.2,0,1.579997712,0.61,0.044,0,10,Chir08Ox-b23620.2,19948,AT5G61160,2711,1724,NA,NA,ACT,"agmatine N4-coumaroyltransferase activity, cytoplasm"
364,Chir08Ox-b25990.2,0,1.464733672,0.52,0.066,0,10,Chir08Ox-b25990.2,20159,AT5G63450,1819,1904,NA,NA,CYP94B1,"chloroplast, heme binding, iron ion binding, jasmonic acid metabolic process, jasmonoyl-isoleucine-12-hydroxylase activity, monooxygenase activity, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, protein binding, response to wounding"
365,Chir08Ox-b30510.2,0,0.425729247,0.409,0.1,0,10,Chir08Ox-b30510.2,20547,AT5G66070,1654,1630,NA,NA,AtARRE,"negative regulation of abscisic acid-activated signaling pathway, nucleus, plasma membrane, ubiquitin protein ligase activity"
366,Chir01Ox-b04520.2,0,0.942496859,0.506,0.011,0,11,Chir01Ox-b04520.2,383,AT4G34880,2472,2195,NA,NA,F11I11.120,"amidase activity, chloroplast, indoleacetamide hydrolase activity"
367,Chir01Ox-b07120.2,0,0.93653755,0.412,0.004,0,11,Chir01Ox-b07120.2,595,AT1G07640,2366,3382,Yes,Dof,OBP2,"DNA-binding transcription factor activity, nucleus, regionalization, regulation of DNA-templated transcription, regulation of glucosinolate biosynthetic process, regulation of root development, response to insect, response to jasmonic acid, response to wounding, root radial pattern formation, transcription cis-regulatory region binding"
368,Chir01Ox-b15800.2,0,0.483879434,0.381,0.064,0,11,Chir01Ox-b15800.2,1324,AT1G15760,1014,1050,NA,NA,F7H2.10,"chloroplast, cytokinesis, meiotic cell cycle, molecular_function, organelle organization, response to light stimulus, seed development, tissue development"
369,Chir01Ox-b25640.2,0,0.968334634,0.47,0.02,0,11,Chir01Ox-b25640.2,2162,AT1G24735,1516,1781,NA,NA,F5A9.20,"cytosol, O-methyltransferase activity, S-adenosylmethionine-dependent methyltransferase activity"
370,Chir01Ox-b26430.2,0,0.552490656,0.359,0.008,0,11,Chir01Ox-b26430.2,2230,AT1G27660,5390,4669,Yes,bHLH,PFA5,"DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, nucleus, protein dimerization activity, regulation of DNA-templated transcription, regulation of transcription by RNA polymerase II, RNA polymerase II cis-regulatory region sequence-specific DNA binding"
371,Chir01Ox-b27170.2,0,2.304828077,0.772,0.041,0,11,Chir01Ox-b27170.2,2298,AT1G28400,1567,1757,NA,NA,F3M18.16,"biological_process, cellular_component, molecular_function"
372,Chir01Ox-b34820.2,0,0.778324773,0.339,0.023,0,11,Chir01Ox-b34820.2,2806,AT1G43910,1850,1802,NA,NA,AT1G43910.1,"cellular response to potassium ion starvation, chloroplast, endoplasmic reticulum, Golgi apparatus, plasmodesma"
373,Chir02Ox-b00230.2,0,1.030309257,0.613,0.034,0,11,Chir02Ox-b00230.2,3527,AT1G64620,1588,2502,Yes,Dof,VDOF2,"DNA-binding transcription factor activity, nucleus, protein binding, regulation of DNA-templated transcription, transcription cis-regulatory region binding"
374,Chir02Ox-b00830.2,0,0.720493854,0.361,0.015,0,11,Chir02Ox-b00830.2,3575,AT1G64060,6773,7210,NA,NA,ATRBOH F,"abscisic acid-activated signaling pathway, calcium ion binding, carbohydrate homeostasis, defense response, defense response by callose deposition, ethylene-activated signaling pathway, ferric-chelate reductase activity, hydrogen peroxide biosynthetic process, NAD(P)H oxidase H2O2-forming activity, negative regulation of programmed cell death, osmosensory signaling pathway, plasma membrane, protein binding, reactive oxygen species metabolic process, regulation of stomatal movement, respiratory burst involved in defense response, response to ethylene"
375,Chir02Ox-b04110.2,0,0.886743701,0.369,0.017,0,11,Chir02Ox-b04110.2,3754,AT1G61660,2684,2776,Yes,bHLH,AtbHLH112,"cellular response to abscisic acid stimulus, cellular response to salt stress, cellular response to water deprivation, DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, nucleus, positive regulation of DNA-templated transcription, protein binding, protein dimerization activity, regulation of proline metabolic process, regulation of reactive oxygen species metabolic process, regulation of transcription by RNA polymerase II, RNA polymerase II cis-regulatory region sequence-specific DNA binding, sequence-specific DNA binding"
376,Chir02Ox-b13940.2,0,0.421144393,0.398,0.08,0,11,Chir02Ox-b13940.2,4273,AT1G67720,5452,5127,NA,NA,F12A21.30,"cell differentiation, developmental growth, kinase activity, meristem development, phloem or xylem histogenesis, phosphorylation, protein binding, protein phosphorylation, protein serine/threonine kinase activity"
377,Chir02Ox-b16030.2,0,0.677513466,0.364,0.031,0,11,Chir02Ox-b16030.2,4453,AT1G69580,2376,2166,Yes,G2-like,AT1G69580.1,"DNA-binding transcription factor activity, nucleus, regulation of DNA-templated transcription"
378,Chir02Ox-b18790.21,0,1.262234611,0.636,0.065,0,11,Chir02Ox-b18790.2,NA,NA,NA,NA,NA,NA,NA,NA
379,Chir02Ox-b20320.21,0,0.540797927,0.411,0.094,0,11,Chir02Ox-b20320.2,NA,NA,NA,NA,NA,NA,NA,NA
380,Chir02Ox-b20640.2,0,0.513686204,0.323,0.007,0,11,Chir02Ox-b20640.2,4817,AT1G73850,4027,3900,NA,NA,F2P9.28,"cell differentiation, cellular response to hormone stimulus, cellular_component, molecular_function, response to abscisic acid, signal transduction, tissue development"
381,Chir02Ox-b22440.21,0,2.132903271,0.559,0.087,0,11,Chir02Ox-b22440.2,NA,NA,NA,NA,NA,NA,NA,NA
382,Chir02Ox-b25130.2,0,0.75590258,0.38,0.011,0,11,Chir02Ox-b25130.2,5182,AT1G78110,1900,1704,NA,NA,T11I11.5,"biological_process, molecular_function, nucleus"
383,Chir03Ox-b00650.2,0,1.066236946,0.426,0.027,0,11,Chir03Ox-b00650.2,5487,AT3G01470,1804,2007,Yes,HD-ZIP,ATHB-1,"DNA binding, DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, leaf morphogenesis, negative regulation of translation, nucleus, positive regulation of DNA-templated transcription, protein binding, protein homodimerization activity, regulation of cell growth, response to blue light, response to salt stress, sequence-specific DNA binding"
384,Chir03Ox-b12560.21,0,0.783068303,0.414,0.046,0,11,Chir03Ox-b12560.2,NA,NA,NA,NA,NA,NA,NA,NA
385,Chir03Ox-b15040.2,0,2.632729821,0.589,0.04,0,11,Chir03Ox-b15040.2,6715,AT3G15353,1104,944,NA,NA,MT3,"cellular copper ion homeostasis, copper ion binding, extracellular region, hormone-mediated signaling pathway, response to cytokinin, zinc ion binding"
386,Chir03Ox-b15440.2,0,2.213491359,0.39,0.024,0,11,Chir03Ox-b15440.2,6751,AT3G15680,1604,1800,NA,NA,MSJ11.28,"cytoplasm, mRNA binding, nucleus, RNA binding, tissue development"
387,Chir03Ox-b28030.2,0,2.215890124,0.505,0.012,0,11,Chir03Ox-b28030.2,7693,AT2G13820,1509,2253,NA,NA,AtXYP2,"extracellular region, lipid binding, lipid transport, plasma membrane, xylem development"
388,Chir03Ox-b30730.21,0,1.125407072,0.591,0.057,0,11,Chir03Ox-b30730.2,NA,NA,NA,NA,NA,NA,NA,NA
389,Chir03Ox-b34660.2,0,0.393473856,0.325,0.011,0,11,Chir03Ox-b34660.2,8101,AT2G20100,3893,4215,NA,NA,UKTF1,"DNA-binding transcription factor activity, RNA polymerase II-specific, nucleus, protein binding, protein dimerization activity, regulation of transcription by RNA polymerase II, RNA polymerase II cis-regulatory region sequence-specific DNA binding"
390,Chir04Ox-b07640.2,0,0.396324604,0.32,0.011,0,11,Chir04Ox-b07640.2,8627,AT2G26700,3343,2650,NA,NA,PID2,"chloroplast, cotyledon development, cytoplasm, kinase activity, nucleus, plasma membrane, protein binding, protein phosphorylation, protein serine/threonine kinase activity"
391,Chir04Ox-b10040.2,0,1.15774826,0.566,0.077,0,11,Chir04Ox-b10040.2,8777,AT2G28510,1777,1705,Yes,Dof,AT2G28510.1,"DNA-binding transcription factor activity, nucleolus, nucleus, regulation of DNA-templated transcription, transcription cis-regulatory region binding, zinc ion binding"
392,Chir04Ox-b18820.2,0,0.963076921,0.6,0.048,0,11,Chir04Ox-b18820.2,9469,AT2G36570,2574,2711,NA,NA,PXC1,"kinase activity, plant-type secondary cell wall biogenesis, plasma membrane, protein kinase activity, protein phosphorylation"
393,Chir04Ox-b21350.2,0,0.713979977,0.47,0.012,0,11,Chir04Ox-b21350.2,9679,AT2G38800,2204,2407,NA,NA,F13I13.3,"calmodulin binding, cellular catabolic process, cellular response to abscisic acid stimulus, hormone-mediated signaling pathway, nucleus, response to light intensity, response to salt stress, response to water deprivation"
394,Chir04Ox-b23600.2,0,0.389566206,0.377,0.074,0,11,Chir04Ox-b23600.2,9869,AT2G40820,3636,3916,NA,NA,T20B5.2,"actin binding, actin filament organization, ethylene-activated signaling pathway, mitochondrion, negative regulation of signal transduction, nucleus, regulation of stomatal movement, root development"
395,Chir04Ox-b23870.2,0,1.053215667,0.421,0.047,0,11,Chir04Ox-b23870.2,9894,AT2G41130,1984,2126,Yes,bHLH,STC8,"chloroplast envelope, DNA-binding transcription factor activity, hyperosmotic salinity response, nucleus, protein dimerization activity, regulation of DNA-templated transcription"
396,Chir04Ox-b29520.2,0,0.514954953,0.364,0.011,0,11,Chir04Ox-b29520.2,10367,AT2G46590,2557,2458,Yes,Dof,AT2G46590.1,"cellular response to red light, cellular response to water stimulus, DNA-binding transcription factor activity, nucleus, positive regulation of gibberellin biosynthetic process, positive regulation of seed germination, red light signaling pathway, regulation of DNA-templated transcription, response to cold, response to light stimulus, seed germination"
397,Chir05Ox-b04070.2,0,1.331053401,0.503,0.006,0,11,Chir05Ox-b04070.2,10834,AT3G26760,1878,1716,NA,NA,MDJ14.5,"mitochondrion, root development, tissue development, zinc ion binding"
398,Chir05Ox-b04080.2,0,0.456771607,0.408,0.091,0,11,Chir05Ox-b04080.2,10835,AT3G26770,3243,1866,NA,NA,MDJ14.1,"cellular_component, organic acid metabolic process, secondary metabolic process, seed maturation"
399,Chir05Ox-b06130.2,0,0.974017542,0.414,0.041,0,11,Chir05Ox-b06130.2,10963,AT3G28455,1931,1920,NA,NA,AT3G28455.1,"apoplast, cell-cell signaling involved in cell fate commitment, maintenance of root meristem identity, mitochondrion, phloem development, positive regulation of abscisic acid biosynthetic process, positive regulation of response to water deprivation, receptor serine/threonine kinase binding, regulation of cell differentiation"
400,Chir05Ox-b10420.2,0,0.888278856,0.375,0.011,0,11,Chir05Ox-b10420.2,11178,AT3G45610,1379,1299,Yes,Dof,AT3G45610.1,"DNA-binding transcription factor activity, nucleus, regulation of DNA-templated transcription, root radial pattern formation, transcription cis-regulatory region binding"
401,Chir05Ox-b18880.2,0,0.47652563,0.389,0.062,0,11,Chir05Ox-b18880.2,11782,AT3G53350,2818,2772,NA,NA,RIP4,"cortical microtubule organization, extracellular region, microtubule, nucleus, plant-type cell wall organization, protein binding"
402,Chir05Ox-b19860.2,0,0.598985709,0.417,0.027,0,11,Chir05Ox-b19860.2,11867,AT3G54390,1500,1667,Yes,Trihelix,T14E10.5,"DNA-binding transcription factor activity, nucleus, protein binding, regulation of DNA-templated transcription, transcription cis-regulatory region binding"
403,Chir05Ox-b20920.2,0,0.882792701,0.479,0.011,0,11,Chir05Ox-b20920.2,11956,AT3G55370,2089,2268,Yes,Dof,OBP3,"DNA binding, DNA-binding transcription factor activity, nucleus, photomorphogenesis, positive regulation of DNA-templated transcription, regulation of DNA-templated transcription, transcription cis-regulatory region binding"
404,Chir05Ox-b22400.2,0,1.140060277,0.594,0.055,0,11,Chir05Ox-b22400.2,12078,AT3G56810,3026,2363,NA,NA,T8M16.140,"cell wall organization or biogenesis, meristem maintenance, mitochondrion, molecular_function, regionalization"
405,Chir05Ox-b27260.2,0,1.2206061,0.671,0.073,0,11,Chir05Ox-b27260.2,NA,NA,NA,NA,NA,NA,NA,NA
406,Chir05Ox-b27550.2,0,0.787471044,0.494,0.018,0,11,Chir05Ox-b27550.2,12470,AT3G61850,2704,2464,Yes,Dof,DAG1,"chromatin binding, DNA-binding transcription factor activity, negative regulation of DNA-templated transcription, nucleus, regulation of DNA-templated transcription, response to red or far red light, seed germination, transcription cis-regulatory region binding"
407,Chir05Ox-b27800.2,0,1.648731644,0.499,0.055,0,11,Chir05Ox-b27800.2,12491,AT3G62100,1251,1123,NA,NA,AT3G62100.1,"DNA-binding transcription factor activity, gravitropism, nucleus, protein binding, regulation of DNA-templated transcription, response to auxin, root development, somatic embryogenesis, transcription cis-regulatory region binding"
408,Chir06Ox-b08200.2,0,0.89195791,0.448,0.007,0,11,Chir06Ox-b08200.2,13109,AT5G42200,1030,1004,NA,NA,ATL23,"cellular response to hypoxia, cellular_component, ubiquitin-protein transferase activity"
409,Chir06Ox-b10970.2,0,0.996737448,0.481,0.099,0,11,Chir06Ox-b10970.2,13237,AT5G49280,1085,1398,NA,NA,K21P3.16,"amino acid metabolic process, carboxylic acid biosynthetic process, defense response to other organism, membrane, molecular_function, response to chitin, response to inorganic substance, response to wounding"
410,Chir06Ox-b14280.2,0,1.225835916,0.31,0.009,0,11,Chir06Ox-b14280.2,13454,AT5G25490,1808,1583,NA,NA,T14C9.30,"cell differentiation, cellular component biogenesis, cytoplasm, mRNA binding, nucleus, porphyrin-containing compound metabolic process, regionalization, regulation of biological quality, response to light stimulus, RNA binding"
411,Chir06Ox-b14960.2,0,2.075701644,0.379,0.009,0,11,Chir06Ox-b14960.2,13510,AT5G24800,1629,1469,Yes,bZIP,ATBZIP9,"cellular response to glucose stimulus, DNA-binding transcription factor activity, nucleus, protein binding, protein heterodimerization activity, protein homodimerization activity, regulation of DNA-templated transcription, transcription cis-regulatory region binding"
412,Chir06Ox-b17980.2,0,1.504065463,0.684,0.095,0,11,Chir06Ox-b17980.2,13760,AT5G21105,4339,5381,NA,NA,NA,"alpha-amino acid metabolic process, carboxylic acid biosynthetic process, copper ion binding, extracellular region, L-ascorbate oxidase activity, oxidoreductase activity, plant-type cell wall, plasmodesma, response to jasmonic acid, response to water deprivation, response to wounding"
413,Chir06Ox-b20470.2,0,0.488218597,0.426,0.079,0,11,Chir06Ox-b20470.2,13973,AT5G18690,964,964,NA,NA,AGP25,"biological_process, membrane, molecular_function, plasma membrane"
414,Chir06Ox-b22590.2,0,0.419606054,0.394,0.043,0,11,Chir06Ox-b22590.2,14143,AT5G16720,2711,2618,NA,NA,AT5G16720.1,"cytoplasm, myosin binding, myosin XI tail binding, plant-type secondary cell wall biogenesis, tissue development"
415,Chir06Ox-b22720.2,0,1.279286754,0.519,0.097,0,11,Chir06Ox-b22720.2,14155,AT5G16600,2394,2268,Yes,MYB,MYB43,"cell differentiation, DNA-binding transcription factor activity, L-phenylalanine biosynthetic process, nucleus, positive regulation of DNA-templated transcription, regulation of lignin biosynthetic process, regulation of phenylpropanoid metabolic process, regulation of secondary cell wall biogenesis, transcription cis-regulatory region binding"
416,Chir06Ox-b23160.2,0,0.55024013,0.372,0.024,0,11,Chir06Ox-b23160.2,14186,AT5G16230,3134,3183,NA,NA,AAD3,"acyl-[acyl-carrier-protein] desaturase activity, chloroplast, endosperm development, fatty acid homeostasis, fatty acid metabolic process, regulation of endosperm development, stearoyl-[acp] desaturase activity, unsaturated fatty acid biosynthetic process"
417,Chir06Ox-b28760.2,0,0.531566354,0.353,0.036,0,11,Chir06Ox-b28760.2,14664,AT5G10510,4897,4922,Yes,AP2,AIL6,"auxin mediated signaling pathway involved in phyllotactic patterning, callus formation, DNA binding, DNA-binding transcription factor activity, flower development, lateral root formation, leaf phyllotactic patterning, maintenance of shoot apical meristem identity, nucleus, organ growth, phyllotactic patterning, plant organ morphogenesis, regulation of DNA-templated transcription, regulation of floral meristem growth, root development, transcription cis-regulatory region binding"
418,Chir06Ox-b31470.2,0,0.549026965,0.352,0.024,0,11,Chir06Ox-b31470.2,14890,AT5G07460,1067,1598,NA,NA,PMSR2,"cellular response to oxidative stress, cytoplasm, cytosol, L-methionine-(S)-S-oxide reductase activity, L-methionine:thioredoxin-disulfide S-oxidoreductase activity, peptide-methionine (S)-S-oxide reductase activity, plasma membrane, response to oxidative stress"
419,Chir06Ox-b35360.21,0,0.715650426,0.54,0.043,0,11,Chir06Ox-b35360.2,NA,NA,NA,NA,NA,NA,NA,NA
420,Chir06Ox-b37330.22,0,1.333006785,0.467,0.094,0,11,Chir06Ox-b37330.2,NA,NA,NA,NA,NA,NA,NA,NA
421,Chir07Ox-b00590.2,0,0.554541944,0.463,0.1,0,11,Chir07Ox-b00590.2,15473,AT5G41620,2964,2869,NA,NA,MBK23.17,"carboxylic acid metabolic process, chloroplast, cytoplasm, molecular_function, response to jasmonic acid, response to light stimulus, response to wounding"
422,Chir07Ox-b17100.2,0,0.838314046,0.425,0.014,0,11,Chir07Ox-b17100.2,16556,AT4G20270,3878,3540,NA,NA,BAM3,"endoplasmic reticulum membrane, floral organ development, hormone-mediated signaling pathway, identical protein binding, maintenance of root meristem identity, peptide binding, peptide receptor activity, phloem development, plasma membrane, protein binding, protein phosphorylation, protein serine/threonine kinase activity, regulation of cell differentiation, regulation of meristem growth"
423,Chir07Ox-b21070.2,0,1.150152769,0.764,0.063,0,11,Chir07Ox-b21070.2,16842,AT4G24060,2064,2102,Yes,Dof,Dof4.6,"DNA-binding transcription factor activity, nucleus, regulation of DNA-templated transcription"
424,Chir07Ox-b26310.2,0,1.312986177,0.77,0.1,0,11,Chir07Ox-b26310.2,17297,AT4G29100,4693,4062,Yes,bHLH,BHLH68,"DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, nucleus, protein binding, protein dimerization activity, regulation of DNA-templated transcription, regulation of transcription by RNA polymerase II, response to abscisic acid, RNA polymerase II cis-regulatory region sequence-specific DNA binding"
425,Chir07Ox-b27780.2,0,0.612110159,0.47,0.067,0,11,Chir07Ox-b27780.2,17417,AT4G30520,3694,3504,NA,NA,SARK,"anther development, coreceptor activity, extracellular region, homeostasis of number of meristem cells, identical protein binding, leaf senescence, plasma membrane, protein binding, protein phosphorylation, protein serine/threonine kinase activity, protein tyrosine kinase activity, transmembrane receptor protein tyrosine kinase activity"
426,Chir07Ox-b28210.2,0,0.763331768,0.544,0.095,0,11,Chir07Ox-b28210.2,17455,AT4G30980,2378,3044,Yes,bHLH,LRL2,"DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, microgametogenesis, nucleus, pollen sperm cell differentiation, protein dimerization activity, regulation of DNA-templated transcription, regulation of transcription by RNA polymerase II, RNA polymerase II cis-regulatory region sequence-specific DNA binding, root hair cell development, root hair cell differentiation, root hair elongation"
427,Chir07Ox-b28990.2,0,0.687797064,0.353,0.051,0,11,Chir07Ox-b28990.2,17516,AT4G31730,868,1062,NA,NA,AT4G31730.1,"glutamine secretion, membrane, nucleus, protein binding, regulation of amino acid export"
428,Chir07Ox-b29220.2,0,0.473728036,0.43,0.085,0,11,Chir07Ox-b29220.2,17534,AT4G31920,3218,2989,Yes,ARR-B,ARR10,"callus formation, cellular response to cytokinin stimulus, chloroplast, cytokinin-activated signaling pathway, DNA-binding transcription factor activity, maintenance of shoot apical meristem identity, nucleus, phosphorelay response regulator activity, primary root development, protein binding, regulation of anthocyanin metabolic process, regulation of chlorophyll biosynthetic process, regulation of cytokinin-activated signaling pathway, regulation of root meristem growth, regulation of seed growth, response to cytokinin, response to water deprivation, root development, shoot system development"
429,Chir07Ox-b30200.2,0,0.756295454,0.427,0.019,0,11,Chir07Ox-b30200.2,17621,AT4G32880,5363,5311,Yes,HD-ZIP,ATHB-8,"DNA-binding transcription factor activity, lipid binding, meristem initiation, nucleus, positive regulation of cell differentiation, positive regulation of cell population proliferation, primary shoot apical meristem specification, procambium histogenesis, response to auxin, transcription cis-regulatory region binding, xylem development"
430,Chir07Ox-b35070.2,0,0.427534342,0.383,0.022,0,11,Chir07Ox-b35070.2,18053,AT4G37650,2301,2172,Yes,GRAS,SHR,"amyloplast organization, asymmetric cell division, DNA-binding transcription factor activity, iron ion homeostasis, leaf development, negative gravitropism, negative regulation of mitotic cell cycle, nucleus, protein binding, radial pattern formation, regulation of DNA-templated transcription, regulation of hormone metabolic process, sequence-specific DNA binding, transcription cis-regulatory region binding"
431,Chir08Ox-b00560.2,0,0.679240426,0.425,0.042,0,11,Chir08Ox-b00560.2,18303,AT4G00440,4327,5054,NA,NA,TRM15,"cell differentiation, developmental growth, meristem development, molecular_function, nucleus, regulation of biological quality, regulation of developmental process, shoot system morphogenesis"
432,Chir08Ox-b01370.2,0,0.599734422,0.534,0.093,0,11,Chir08Ox-b01370.2,18371,AT4G00900,4584,4187,NA,NA,ECA2,"ATP hydrolysis activity, calcium ion transmembrane transport, calcium ion transport, cellular calcium ion homeostasis, endoplasmic reticulum, ion transmembrane transport, P-type calcium transporter activity, P-type ion transporter activity"
433,Chir08Ox-b02880.2,0,0.358276277,0.371,0.056,0,11,Chir08Ox-b02880.2,18493,AT4G02710,4064,4114,NA,NA,AT4G02710.1,"actin filament binding, cellular response to hormone stimulus, cytoplasm, epigenetic regulation of gene expression, plasma membrane, response to light stimulus"
434,Chir08Ox-b05540.2,0,1.48159099,0.634,0.064,0,11,Chir08Ox-b05540.2,18674,AT4G12390,1236,1850,NA,NA,PME1,"enzyme inhibitor activity, extracellular region, negative regulation of catalytic activity, plasmodesma"
435,Chir08Ox-b06940.2,0,2.014776319,0.606,0.059,0,11,Chir08Ox-b06940.2,NA,NA,NA,NA,NA,NA,NA,NA
436,Chir08Ox-b08540.2,0,1.020905567,0.432,0.054,0,11,Chir08Ox-b08540.2,18860,AT4G09890,714,670,NA,NA,T5L19.20,"defense response to bacterium, molecular_function, nucleus, plant-type cell wall organization or biogenesis, response to auxin, response to organic cyclic compound"
437,Chir08Ox-b09290.2,0,0.66657762,0.365,0.029,0,11,Chir08Ox-b09290.2,18895,AT4G09030,823,829,NA,NA,ATAGP10,"defense response to other organism, membrane, plasma membrane, regulation of defense response, response to chitin, response to lipid, secondary metabolic process"
438,Chir08Ox-b16470.2,0,1.165524612,0.448,0.05,0,11,Chir08Ox-b16470.2,19365,AT5G54510,2888,2724,NA,NA,GH3.6,"acid-amino acid ligase activity, auxin homeostasis, auxin-activated signaling pathway, cytoplasm, indole-3-acetic acid amido synthetase activity, nucleus, response to auxin, unidimensional cell growth"
439,Chir08Ox-b17430.2,0,0.553526798,0.449,0.091,0,11,Chir08Ox-b17430.2,19445,AT5G55480,3858,4074,NA,NA,SVL1,"glycerophosphodiester phosphodiesterase activity, guard cell morphogenesis, lipid metabolic process, membrane, plant-type cell wall cellulose metabolic process, plasma membrane, plasmodesma, plastid, secretory vesicle, trichome differentiation"
440,Chir08Ox-b22680.2,0,0.940218827,0.535,0.072,0,11,Chir08Ox-b22680.2,19866,AT5G60200,1414,1713,Yes,Dof,DOF5.3,"DNA-binding transcription factor activity, nucleus, phloem or xylem histogenesis, regulation of DNA-templated transcription, root development, root radial pattern formation, transcription cis-regulatory region binding"
441,Chir08Ox-b23690.2,0,0.636992358,0.385,0.035,0,11,Chir08Ox-b23690.2,19951,AT5G61190,4373,4800,NA,NA,MAF19.19,"chloroplast, mRNA base-pairing translational repressor activity, nucleus, peroxisome, ribonuclease activity, zinc ion binding"
